,review_id,user_id,business_id,date,classes,business_id2,review_id2,user_id2,business_label,user_label,review_label,year
4032,-O4suKVWt_d2HHx-93UbAg,nXehm6zt294ZswIgh5LpbA,37kk0IW6jL7ZlxZF6k2QBg,2013/9/30 1:46,2,27,4032,3678,0,1,3,2013
3795,n6T_3GPMM26xwRG1xzCw1w,nXehm6zt294ZswIgh5LpbA,37kk0IW6jL7ZlxZF6k2QBg,2013/7/7 19:19,2,27,3795,3678,0,4,3,2013
3796,Gv3H2SzLxAlz1FbcNFwIAg,dPDur4ho413Cb0yRrI8GnA,TKKX9bllRBMzp0NYr441PQ,2017/5/20 14:31,1,51,3796,3679,0,4,2,2017
3797,7_C7zDx_T1MwDhN7bqgAAg,RZIqOfRoDhDYFnsmMXj9Cg,AtD6B83S4Mbmq0t7iDnUVA,2015/4/9 3:47,1,2,3797,3680,0,4,2,2015
3798,3sIV_Zd1M2EMnjXYDacu2g,aXhMt_8ZDmfpr2QZ3zlmog,J7fekWie4ZwR03AZVBisFw,2012/7/10 23:44,3,10,3798,3681,0,4,4,2012
3799,SkpqFXHiY_AIere7JK_v_A,tTBLomkqRpMI3RP_dGeyUQ,AtD6B83S4Mbmq0t7iDnUVA,2015/8/24 20:36,1,2,3799,3682,0,2,2,2015
3800,VRi9_QYqogyT1LDkO8Kzdg,s59jFYNo42HKJkMixk9Ztw,AtD6B83S4Mbmq0t7iDnUVA,2012/11/2 6:26,1,2,3800,3683,0,4,2,2012
3801,iHoIfTt2k3cxV2W-W5qVkw,yBvKF1iiBoViJIyoIWkuHw,lu7vtrp_bE9PnxWfA8g4Pg,2018/3/11 16:20,1,61,3801,3684,0,4,2,2018
3802,gzUdm2MgH6niA5oJf0RF6A,tfIBOqWBhtHtcebZorprbQ,8nP8ghEpT6WFcM6tfqAaGA,2012/1/19 18:55,3,0,3802,3685,0,4,4,2012
3803,OLZ5fNnPIpKx7PUArfRj2g,gMgfOPzrixdLsWRrmkm9fg,AtD6B83S4Mbmq0t7iDnUVA,2014/4/11 17:54,1,2,3803,3686,0,4,2,2014
3804,fO9OiDaSvh83uQ6pPL5cpA,Td4sUPBkcuKHxH3OH2bP2A,b1m_PK-ggGR3CmBjdIyqkQ,2016/4/30 17:20,3,34,3804,3687,0,1,4,2016
3805,C4DZWeqa0U1_htZ6KtXg3A,#NAME?,p8HvhJZ-_EHhmUVmZN15gg,2013/10/16 19:28,3,26,3805,3688,0,4,4,2013
3806,wsHT3kT5qfJloKWNXXRMAA,-DapgrOCac-3G-NW7g8V4g,AtD6B83S4Mbmq0t7iDnUVA,2018/3/12 9:19,1,2,3806,3689,0,1,2,2018
3807,bZxSn6I-5gWoW4uclL9Lww,HMGbLlcpdQjctZlgAMf64g,Yq0LCrGLjJtKcwBu1Nta6w,2018/3/10 23:37,3,36,3807,3690,0,4,4,2018
3808,1iO6rbYUBBTICw7N8sbOig,HKsgJ9ctVGimAas54_jBlg,p8HvhJZ-_EHhmUVmZN15gg,2014/11/7 22:35,3,26,3808,3691,0,4,4,2014
3809,9Phq9HyAtqqU898mSNgeLw,jMd1lYvplG7GEaPWJNi9ZQ,bV_xC1dzOhN_y4YEd4h02g,2018/6/26 3:24,3,33,3809,3692,0,1,4,2018
3810,7335Dxma87Q2ZnqiVs0AJg,3edsm9Faeg3JoPVC7AJ0HA,J7fekWie4ZwR03AZVBisFw,2014/7/10 23:55,3,10,3810,3693,0,4,4,2014
3811,VEEGUjs84bx5MY9miw8Y9g,7qrJA3OPdaT-H6f8N1MX4A,8nP8ghEpT6WFcM6tfqAaGA,2018/2/19 1:01,3,0,3811,3694,0,3,4,2018
3812,zv_gvQab__N76_7DN3K2IA,8J4nGUGII8mh8qRyufFYcg,eWVgtAQ3Z-bFRBat8nICLg,2016/1/25 2:46,3,30,3812,3695,0,4,4,2016
3813,cSn3kIC2mF3cAdNFxm2bMA,AwyM03qzhwgyskBruurWQw,JQWIZ8MT-VGZzO5W5XCB5Q,2010/12/23 3:13,0,14,3813,3696,0,4,1,2010
3814,swAbgSCr9SDsWRJNk8RvBw,hSTB2TYHLzjZMVg_sSl7dQ,bV_xC1dzOhN_y4YEd4h02g,2017/8/5 4:20,3,33,3814,3697,0,4,4,2017
3815,ZmZHHhnzlDzkHTFaRiBW-A,RyHTqgii2qXzW9KD3wrUFA,mBzL2_AKRD5TFQwMA6Itdg,2017/3/13 5:30,3,4,3815,3698,0,1,4,2017
3816,KIjE_ux4MXEhdCHgGhPVxw,#NAME?,p8HvhJZ-_EHhmUVmZN15gg,2015/4/23 20:29,3,26,3816,3699,0,4,4,2015
5115,BcBtP7BGZCkS2tl-M5SMIg,niKu4se6xtf-ctlm0udr1w,wERcL1KznuTgfltSKQt_jg,2014/3/23 4:08,3,21,5115,3700,0,4,4,2014
3818,cV8WpMmGA5Wg_nli9jEJdQ,bLEu0SMmMMT6s-46wV7yqQ,g2Y2lnMmnOouvivEie9myw,2016/11/5 1:01,3,63,3818,3701,0,4,4,2016
3819,aLkUb4f3p_qSlyYLh2uEkw,dT1g3fW-8cZ2sFgITLlWQw,AtD6B83S4Mbmq0t7iDnUVA,2013/8/26 2:10,1,2,3819,3702,0,4,2,2013
3820,YNPjRwLQRPPpMgtEMOka8Q,s8MiJBFrUlFK5gnh8sei9g,PlP0c_u3g-3LiWHpb2XnOQ,2015/5/22 17:32,0,13,3820,3703,0,4,1,2015
3821,bMZFDl0N_6Lp0lPaFA2UUw,jBwUGvwLr4mqDt-mSYQ7iw,g2Y2lnMmnOouvivEie9myw,2018/6/2 17:46,3,63,3821,3704,0,4,4,2018
3822,x5TevVQOGzJliDm7yOvYOg,d5kpO8ZuD4QeedF9LgSmqQ,lpQziF9QCVZQRkxac1xzcw,2016/7/12 23:49,3,40,3822,3705,0,1,4,2016
3823,2-kDSUk-n54YRIj2PL6EHw,AH_WzLsz4UbVPzstzq3UUg,AtD6B83S4Mbmq0t7iDnUVA,2014/5/17 22:24,1,2,3823,3706,0,4,2,2014
3824,QfxcHC0yvZvDUWO_GX4Ycw,CaHJ6ZB660RhnF7Umg9cyQ,lpQziF9QCVZQRkxac1xzcw,2018/9/1 16:58,3,40,3824,3707,0,1,4,2018
3825,BmfxaxeodZjjeT1NhAb0tA,8zpZLEWweD0Tp6wLTzlZsQ,PlP0c_u3g-3LiWHpb2XnOQ,2016/1/1 16:54,0,13,3825,3708,0,3,1,2016
3826,M-puJEMBaB0eGkSCch4IyQ,tS_fwfvfOSID4gq3od8dMA,AtD6B83S4Mbmq0t7iDnUVA,2016/12/2 0:32,1,2,3826,3709,0,1,2,2016
3827,9Cw7fy7WYssSoeNmLDf1ow,OTWPk3MAmD4OQHuUlB_txw,g2Y2lnMmnOouvivEie9myw,2016/11/2 18:48,3,63,3827,3710,0,4,4,2016
3828,wvfr7XHVJe17rxVePWBO4Q,fIIkbewEt4v0DLX2xsPS_Q,PlP0c_u3g-3LiWHpb2XnOQ,2016/10/7 13:03,0,13,3828,3711,0,1,1,2016
3830,aSFNbEUMQ1bpdyOy-NoszQ,Jxn_XN1xNKDts2swJo38eQ,bV_xC1dzOhN_y4YEd4h02g,2015/11/5 1:33,3,33,3830,3712,0,4,4,2015
3831,AdY0FOvVSu65MQENDMl9Jw,QJbRy88MIvXgLuNxTSDygQ,lpQziF9QCVZQRkxac1xzcw,2017/5/7 9:26,3,40,3831,3713,0,4,4,2017
3832,pyWIrEx5uARdYwmEa1frqA,_eBfnPLwqSnrLLudw7dcEA,q3YnYPjLuBGRDi_59yTC5g,2017/9/16 23:23,3,5,3832,3714,0,4,4,2017
3833,YvtKGEIfNq8ABAC7ZkNDAA,d1yryapQNo1dELcY330UcA,du9_QFb75sxzKnLLQwSkMw,2011/9/14 6:10,3,37,3833,3715,0,4,4,2011
3834,pZk8E-Oa8brBZGhgA2cPoQ,szlFcDWxIz10QkiZiMjgGQ,mBzL2_AKRD5TFQwMA6Itdg,2016/3/5 20:57,3,4,3834,3716,0,4,4,2016
3835,S8XvCZJvsDs1rG28CZ2f0w,3vzWZZ9cMEnO9kUSdgWZvQ,tZEW8ESjrVmNGXvPnrR97w,2014/6/7 19:00,0,7,3835,3717,0,4,1,2014
3836,lVqj_7Xmsslh3N6AWMRjCA,EyMUgrPcd6P563OPZk33jg,mBzL2_AKRD5TFQwMA6Itdg,2016/2/7 19:28,3,4,3836,3718,0,4,4,2016
3837,4vuxxF-7NrK6L-9xmgJAqQ,0ScAmFKNqW6cx3uXbkJ-zg,JTXqPkssRG-3rlrh_uMcYQ,2017/9/25 3:05,1,6,3837,3719,0,2,2,2017
3838,0LlO_1XkdQLYQLTHtOqHIw,2wAoccLi8MqU1DXRMlh9gg,nY2oBwH3s5sKox1mERIoVQ,2016/8/19 17:48,3,1,3838,3720,0,1,4,2016
3839,SYKWxmAK2dFI6I1ay1N5lA,Bpip7nyj_QWLo_ukVBcfhQ,AtD6B83S4Mbmq0t7iDnUVA,2016/11/15 0:44,1,2,3839,3721,0,4,2,2016
3840,qdGOrDBPNXZdYq6iDyRaGQ,NTtgQrb8VGr_xKePhppqjA,7LzhLKAwS7PHUvaPIW833A,2012/3/18 17:55,3,41,3840,3722,0,4,4,2012
3841,i0xbiISjnLd2mOLqjkAfIw,VOdI_qfm1uu_3r5FcytabQ,vsGoYMRvBYss3x9fn-jDzQ,2015/1/28 15:07,3,19,3841,3723,0,4,4,2015
3842,4kDhsrH41tm6ujDcrXlm5Q,kifQDBvEZBNHgNwWJcSiRA,AtD6B83S4Mbmq0t7iDnUVA,2012/11/25 0:31,1,2,3842,3724,0,2,2,2012
3843,NZcm6Q00SWVMRaUTTdVQkQ,X_ZvlWpSkxzWJghUV2vpvg,7LzhLKAwS7PHUvaPIW833A,2009/12/5 1:49,3,41,3843,3725,0,4,4,2009
3844,mCx1Nfep9WWGprA1powvSw,2cPzB6HG7OkN_EeXbfMiTw,eCJDiRPoSuA0bsb7F1gNUA,2016/1/24 5:50,0,58,3844,3726,0,4,1,2016
3845,Ua1PjHMlT7j_BUWAuodjgw,XfW_g_DZnOwaJperZXeaag,p8HvhJZ-_EHhmUVmZN15gg,2016/2/5 22:47,3,26,3845,3727,0,4,4,2016
3846,kHIeDIMrKfQNpJhwzccJmw,GjlmhVrvbxhIxlgiNz2Qqw,J7fekWie4ZwR03AZVBisFw,2014/8/17 13:17,3,10,3846,3728,0,1,4,2014
3847,sHkTkxxmScrknCmoMacyGA,Vd6N3Dc9rtho-hOspaKQSg,_PKXarw3GjlbwbXhjdpUMA,2014/9/3 21:50,0,11,3847,3729,0,1,1,2014
3848,27IYuD9iA7_9EqDtBBnPXQ,LRKmxCcf6ZkxyujPdmp5zQ,36pB0QVVNZuOLV_UxosbAQ,2016/11/29 22:35,2,77,3848,3730,0,4,3,2016
3849,-3t5bon9qoZnl6VQSX-9Qw,0_Cfb4ZEG2mQY9C2ACHnbA,7LzhLKAwS7PHUvaPIW833A,2012/12/17 18:30,3,41,3849,3731,0,2,4,2012
3850,2j7al0KOCFSAGFbBJGW9Jg,HxdCh7lvfe86M8eQ7qeb8A,q3YnYPjLuBGRDi_59yTC5g,2015/2/26 17:39,3,5,3850,3732,0,2,4,2015
3851,7JRbqtUgEchPAPdwBJV9gQ,1LmnyL9iui3TqdVmbndihw,tZEW8ESjrVmNGXvPnrR97w,2014/5/1 20:16,0,7,3851,3733,0,4,1,2014
3853,RaQ_eTluDbeSYlaruZwIVA,tFTmDIPSLXqhJTKabmsv9A,lpQziF9QCVZQRkxac1xzcw,2016/6/19 3:11,3,40,3853,3734,0,4,4,2016
3854,LNKMsvjSxQ_BleXBPgI2mA,8fBCTUEcKxpOmY0P1yD21A,AtD6B83S4Mbmq0t7iDnUVA,2014/8/23 3:13,1,2,3854,3735,0,4,2,2014
3855,hoctOzZQClhHUd_krDiGRQ,BioAFnx1elzi8DLq_Zra3w,p8HvhJZ-_EHhmUVmZN15gg,2015/12/14 22:05,3,26,3855,3736,0,4,4,2015
3856,Lp81iJDPLiocm4kA9ah7IA,6_AugSHouBMud2ngS-RoqQ,nvh-zGYHKwIUiPTgwhIScA,2016/8/9 20:26,3,53,3856,3737,0,2,4,2016
3857,QdDwSjWD_Y5mBRClzgezqg,6rAzelxtcMYZmla153beQw,sphMzEIqY1I2Dzv3zLZY2g,2014/5/15 11:05,3,25,3857,3738,0,4,4,2014
3858,eEm3uDbh4VZLDpqL2YCqaw,fIsS5L792aSQikycdWTbGQ,Sd75ucXKoZUM2BEfBHFUOg,2015/11/2 2:10,0,57,3858,3739,0,2,1,2015
3860,UgQG062Ids1UiuKnFQ60RQ,b5X5q0QsTKv5PNf_hqRxsQ,tZEW8ESjrVmNGXvPnrR97w,2014/5/15 4:24,0,7,3860,3740,0,1,1,2014
3862,MYWJdxs6e2tQxjdpXDsVFQ,jJDUCuPwVqwjbth3s92whA,K5Q2vkF5UpytV9Q1rB-5Yg,2018/5/8 2:01,1,22,3862,3741,0,4,2,2018
3863,_jDqGEjuTrB75jUwm7leiQ,r4Esxn_rXHgXAV9NRgDw2g,vPWvyl9gxmuOIXDBL6lSpw,2014/2/16 12:31,3,45,3863,3742,0,3,4,2014
3864,aKltRNvQO1yvcPs7mS5Utg,LlIG6Nswh3Jo9BkO6OdPuA,wERcL1KznuTgfltSKQt_jg,2018/5/6 17:06,3,21,3864,3743,0,2,4,2018
3865,AVQCnBdiDtgiGYNpsnIRmA,qmx9lc94VHI3ZrVum07KOQ,mBzL2_AKRD5TFQwMA6Itdg,2016/8/1 19:35,3,4,3865,3744,0,4,4,2016
3866,#NAME?,FKsffvlexNeRQ4GTUDwqDw,AtD6B83S4Mbmq0t7iDnUVA,2018/6/24 22:23,1,2,3866,3745,0,3,2,2018
3867,WcygA_D4jc3JCSO46t2m5Q,2ClggHaBe_IicvDftZN04A,mBzL2_AKRD5TFQwMA6Itdg,2016/3/23 19:52,3,4,3867,3746,0,4,4,2016
3868,KKN5a_F7QbVN94o8bU6eKA,JY1kZjWF5HuKaCQv75ZREQ,bsjBLLHR4TMVR5eAeLAI9w,2009/11/20 16:36,0,28,3868,3747,0,4,1,2009
3869,TV4muMgNYMNNldh2jmBrGg,2TdXumS2gTxBv9DY4S__Ew,wiPtQK7_QAkUUMQtyiaUNg,2011/11/15 3:48,3,24,3869,3748,0,2,4,2011
3870,hM9spNWCCy3B9X_-MJACTw,VY6tOLt_ahzJLt12MoTKUw,PlP0c_u3g-3LiWHpb2XnOQ,2018/7/4 21:14,0,13,3870,3749,0,4,1,2018
3871,11UBlA7XbA8ubFSRUpEGaQ,iNnsKtxjI9-Q24IBGUHMqw,GXbag8-ubKs5qb1dMNyMTQ,2012/2/19 0:21,0,79,3871,3750,0,4,1,2012
3872,T6wuCK9ILk8lCbfGA4xgww,IQJWhS2MkKt31CSQqW1r5w,owV0aSgh4t_9aG56iPxGEw,2017/2/4 2:09,0,65,3872,3751,0,4,1,2017
3874,KRdX3NhiHT_c0jd8i6oluw,CEllcGXudWuVSZIYk2RKow,8nP8ghEpT6WFcM6tfqAaGA,2018/7/31 1:11,3,0,3874,3752,0,1,4,2018
3875,m8OOXnMqSv-iwgf67PQQyg,8cYm5mDGy0vJnZONmWgAlA,8nP8ghEpT6WFcM6tfqAaGA,2008/7/21 19:23,3,0,3875,3753,0,2,4,2008
3876,8JYxn3qHb84ZHgGFgDy43g,N31W1iSrYkz_Ara-x6F07g,MM572Htt9k_e96IKNyCEtA,2014/6/22 16:23,3,59,3876,3754,0,4,4,2014
3877,jCLEw_l6h8lSPc22wb8NSQ,rJNDrDLfakSoZSYpeRO1Ng,Ra5fI9BEAuWWaLJSfkiCiQ,2013/11/26 7:47,3,3,3877,3755,0,2,4,2013
3878,4depMvKuy7iicoA0nMiXHA,n4yFrtBX4uxYpObq-_K6Cw,AtD6B83S4Mbmq0t7iDnUVA,2017/7/14 17:09,1,2,3878,3756,0,4,2,2017
3879,uKRWuVVKUiqyaxnLUf2zRg,ZSa87jzrbvNx2iKLXxDcgA,PlP0c_u3g-3LiWHpb2XnOQ,2018/3/21 20:27,0,13,3879,3757,0,4,1,2018
3880,1FHfUHTTNvUgk8b6xpszjg,0sVAg7P1u3vZa33St-gThg,mBzL2_AKRD5TFQwMA6Itdg,2017/6/22 20:58,3,4,3880,3758,0,1,4,2017
3882,DXM_GCPhNvmHylJ96olx2g,1jXmzuIFKxTnEnR0pxO0Hg,bsjBLLHR4TMVR5eAeLAI9w,2011/10/20 15:15,0,28,3882,3759,0,4,1,2011
3883,GGQOjIB15SwL3CUpsFR8Fw,Cgv8CZ5nisLfe3uoxeCQlQ,eCJDiRPoSuA0bsb7F1gNUA,2014/7/3 0:19,0,58,3883,3760,0,4,1,2014
3884,IttEHUSzKWkfZcwK6jkiGg,2tMBAV9EY9dKFD2oQ8EY9Q,AtD6B83S4Mbmq0t7iDnUVA,2016/3/25 18:22,1,2,3884,3761,0,4,2,2016
3885,jHqBG-wJksh51aTA-IXhuA,UINeEDzOcOgagPNvP40Daw,wERcL1KznuTgfltSKQt_jg,2016/7/21 5:10,3,21,3885,3762,0,4,4,2016
3886,EoKVJPXfRD21m-lmJm-fSA,uzDEJYVBqCsK--oB-flrkA,p8HvhJZ-_EHhmUVmZN15gg,2016/7/31 3:12,3,26,3886,3763,0,4,4,2016
3888,AFa35qggUW8D0VY2yLeFqQ,5Tw6VReNP2GwYSOk46vqew,UITPqkoDytnHT4kxaAyDeA,2018/9/17 21:11,1,64,3888,3764,0,4,2,2018
3889,z3kJRkFHurO4_OpDW8q30Q,PCXrQz4n4R9HFCgVw573KA,lpQziF9QCVZQRkxac1xzcw,2018/1/28 3:18,3,40,3889,3765,0,4,4,2018
3891,ZV_SZhVbYnlbE4BJaTh27Q,o2_eBLxCdS54IcSEjzGrZw,TKKX9bllRBMzp0NYr441PQ,2017/11/14 18:56,1,51,3891,3766,0,4,2,2017
3892,Ae4u8T2mU-oAxfH4-J1M_g,CrEBVkzIQs7tS-wWfaCjNQ,p8HvhJZ-_EHhmUVmZN15gg,2016/3/16 23:32,3,26,3892,3767,0,2,4,2016
3893,Vmyi0gihHpnTF42lSmi8aQ,b_sK3xLy-FRDRsSjyVzokA,nvh-zGYHKwIUiPTgwhIScA,2017/8/7 7:54,3,53,3893,3768,0,2,4,2017
3894,ulgtY_9B18G6YgTPzgeB7A,uAunnFTXWGxSjNyge7L4sQ,5JW08_RL9K60Ubo8-8lyVg,2018/6/4 22:30,1,17,3894,3769,0,2,2,2018
3895,9FSEssCvRHN5Axqh7_eb_Q,_njtOtStknEy9jfalzpAqA,8nP8ghEpT6WFcM6tfqAaGA,2018/9/23 2:02,3,0,3895,3770,0,1,4,2018
3896,WJDGueiXDF-Fyr_L9Rb2bQ,_O5ajREINPG9zeyhW5Dmqg,GDf1SI_SnW93_lJN__egrQ,2016/7/31 18:33,3,31,3896,3771,0,1,4,2016
3897,pHPEJDLp2T5YWSAid_bvLQ,SX_SMrddkDU5dySbsZMu9A,SqoscicPMzL5mJC5JNaD0w,2016/1/10 2:03,3,8,3897,3772,0,4,4,2016
3898,g7K8vYITGipFV5X7mNTtJQ,7WihyeW3UKLPrqoodYQQUQ,tqumNKvNmeII_DRG6SdRuw,2017/8/5 21:46,3,23,3898,3773,0,1,4,2017
3899,#NAME?,0Fr4FFf5mJ1ImHwLfBu5iA,wERcL1KznuTgfltSKQt_jg,2017/11/14 3:12,3,21,3899,3774,0,2,4,2017
3901,rI_9ntiCxtnVOIeZFj3l1Q,NASzrDu6frqZ6uk7YfRRKw,JTXqPkssRG-3rlrh_uMcYQ,2017/12/22 23:14,1,6,3901,3775,0,4,2,2017
3902,Ltjr6shQnB6cQAFRziDSWQ,czIk4xBskNcWieyWIHGqlA,8nP8ghEpT6WFcM6tfqAaGA,2017/8/2 2:05,3,0,3902,3776,0,4,4,2017
3903,T5ZM6sm1IFd4vx6XriYMuw,Mxw5FCfuqgZmMtuqK9Uc_A,q3YnYPjLuBGRDi_59yTC5g,2016/3/15 21:01,3,5,3903,3777,0,4,4,2016
3904,7-LFou42JhOrZ9MzCiCmjg,E-rxuLKSwHpyNHvLRTsI_g,wERcL1KznuTgfltSKQt_jg,2012/10/31 22:15,3,21,3904,3778,0,4,4,2012
3905,TKx-PNQv5Qt_8IwBtMNMTg,DlqUXom9PoW-CA6Wr-Evyw,eCJDiRPoSuA0bsb7F1gNUA,2014/7/4 0:15,0,58,3905,3779,0,1,1,2014
3906,b7x0qFzs_pWAblJ5kQwK2Q,M2r9ZI5q0vIAroXHQyk6xA,8nP8ghEpT6WFcM6tfqAaGA,2015/10/2 13:39,3,0,3906,3780,0,4,4,2015
3907,aWlcBFJ21JFrrYWbhaodsg,dkUxgm2ixsRH_wUcJD95zQ,PlP0c_u3g-3LiWHpb2XnOQ,2017/7/4 17:03,0,13,3907,3781,0,2,1,2017
3908,T7iZQO3ac-IQuninyAX0Jw,2EuPAGalYnP7eSxPgFCNDg,p8HvhJZ-_EHhmUVmZN15gg,2013/6/11 11:36,3,26,3908,3782,0,4,4,2013
3909,P2W4AxI6welUuR5MCnxL1w,ARlRVkNw-zXmuI_JXHVFyA,TKKX9bllRBMzp0NYr441PQ,2017/8/14 1:50,1,51,3909,3783,0,2,2,2017
3910,UCQvtCvU8EBAAU1AF-fqfA,VRYzY4bnqQbWSKQ3Dp8-Bg,J7fekWie4ZwR03AZVBisFw,2015/11/3 14:41,3,10,3910,3784,0,4,4,2015
3911,6YZF3_K09WiBxX0xpbkB5Q,WEBwx7z38jvFmH0B4yC-qA,mBzL2_AKRD5TFQwMA6Itdg,2016/8/1 3:28,3,4,3911,3785,0,4,4,2016
3912,BFz7yYos6WJI3lpEUXuj8g,gLoIZDEfkeECVYCoBh6QAg,8nP8ghEpT6WFcM6tfqAaGA,2015/8/4 14:26,3,0,3912,3786,0,4,4,2015
3913,tD9HzWVGH6Ay2KzYlzjMwQ,DmUSvFMmj0ja8iz7xgPeqQ,nUxFpHdZ1TgHEuxSWkQ-OQ,2015/2/21 4:35,3,73,3913,3787,0,4,4,2015
4941,lXJVmSpER17_pRpob6_yTw,ELcQDlf69kb-ihJfxZyL0A,wERcL1KznuTgfltSKQt_jg,2016/4/20 23:28,3,21,4941,3788,0,4,4,2016
4270,VBwCxeZCRYN7UFzK7Y094Q,ELcQDlf69kb-ihJfxZyL0A,ydE2SjvSd9_NMoEBAE2PuA,2012/9/1 23:28,3,20,4270,3788,0,4,4,2012
3915,WIYD1lIGDDX0ljOAASlo2Q,U06hw-LMcehYHcjdBiOaew,AtD6B83S4Mbmq0t7iDnUVA,2017/7/24 1:50,1,2,3915,3789,0,4,2,2017
3917,6kHUCcIt2wq5O00-Gdnj2Q,azivU1jkJhPSKS6ASMegQQ,8nP8ghEpT6WFcM6tfqAaGA,2012/3/19 20:35,3,0,3917,3790,0,4,4,2012
3918,b-4szaut0SK7_giQZbnUlg,GLoFaj5vVV6DQC3gv5PK-A,J7fekWie4ZwR03AZVBisFw,2014/12/11 1:31,3,10,3918,3791,0,4,4,2014
3919,Zjs_yzeV-hfQLraV-vNsjw,LMoosxMf3I4ZOZhqCBRQ_Q,AtD6B83S4Mbmq0t7iDnUVA,2015/1/1 20:16,1,2,3919,3792,0,4,2,2015
3920,YBDLYeYUlJONaCikDUgk2A,CJqgUQeWhdgbDyLAFy7xvQ,b1m_PK-ggGR3CmBjdIyqkQ,2013/12/22 18:06,3,34,3920,3793,0,4,4,2013
3921,igoviKU8g3FznJPqJBTbVA,UllaAVk8enSWhmyKCgDkcQ,p8HvhJZ-_EHhmUVmZN15gg,2016/5/3 3:52,3,26,3921,3794,0,2,4,2016
3922,blnSYzX1wnf0XqpMsRmyQQ,UtUy4oOu92zOahLQAO34eQ,p8HvhJZ-_EHhmUVmZN15gg,2014/3/26 8:52,3,26,3922,3795,0,1,4,2014
3923,VA_j98I3WzQwmMVtYGf6xw,lGPGMPbtBsBwFjohMzv-QQ,kUPlKgW6OLRw8_rrYtBV3A,2018/5/8 1:31,3,32,3923,3796,0,4,4,2018
3924,KLhE6QgPDrIuu_N_sUeYEQ,drrUNO_oPVFTCl0Piew-0Q,q3YnYPjLuBGRDi_59yTC5g,2015/10/21 21:10,3,5,3924,3797,0,2,4,2015
3925,y3eSFs3GexPIS25tqtc08Q,79D7HDjpw0iZq6iu52vsSg,wERcL1KznuTgfltSKQt_jg,2015/4/24 16:33,3,21,3925,3798,0,4,4,2015
3926,LzaPICpXgBBdW30VCMWr3Q,QvW1z9QfBS44ikldWkM1Wg,AtD6B83S4Mbmq0t7iDnUVA,2013/6/10 20:07,1,2,3926,3799,0,4,2,2013
3927,rUajNMd5jImWP1LDlkJlOA,m2EmHA-j06Kmk0IBmLmdAg,MM572Htt9k_e96IKNyCEtA,2016/9/5 17:46,3,59,3927,3800,0,2,4,2016
3928,J9Nl2Zyy1iBNRnk3lfX4YA,_fYqdE6lzvL8en0YF2LRDQ,p8HvhJZ-_EHhmUVmZN15gg,2016/2/8 19:04,3,26,3928,3801,0,4,4,2016
3929,QVlCEd--dYLOGb-kX4PaTw,XgpzxC2nnmoI1d32AZF6Kw,Yq0LCrGLjJtKcwBu1Nta6w,2016/3/3 3:52,3,36,3929,3802,0,4,4,2016
3930,_f6tc_64SRI9aMtqEw_c5w,#NAME?,nY2oBwH3s5sKox1mERIoVQ,2011/1/26 13:50,3,1,3930,3803,0,4,4,2011
3931,zVuiOVQWlYB3XWjJbnJGtA,fSzOVYcj757Dw3rWQrB9ow,JQWIZ8MT-VGZzO5W5XCB5Q,2012/2/12 3:44,0,14,3931,3804,0,4,1,2012
3933,Gyq6_GTz4evgilQ6Zw1HSw,6N3XsAYZstOQtoPeFGGIIw,sphMzEIqY1I2Dzv3zLZY2g,2015/6/15 18:45,3,25,3933,3805,0,4,4,2015
3935,Ka3sfmRYq82qTj1dQleuJA,QNZiOdXB48fQiyc4arNNBQ,bsjBLLHR4TMVR5eAeLAI9w,2014/3/27 14:14,0,28,3935,3806,0,4,1,2014
3936,yP69mXVkSJ1p0Oa2wVFw8Q,n2gY5u5b6zBsgeazJcmE3A,sphMzEIqY1I2Dzv3zLZY2g,2017/6/23 22:27,3,25,3936,3807,0,2,4,2017
3937,_r-MqIVDmjxgN0n-baxojQ,Y3026-AOwNc1bVjFffR6dA,q3YnYPjLuBGRDi_59yTC5g,2017/9/4 18:34,3,5,3937,3808,0,4,4,2017
3938,OttVh_xT0cnOuPB6w98Vig,WjvrOgh9nw72kB3q5YZlEA,PlP0c_u3g-3LiWHpb2XnOQ,2015/12/12 21:19,0,13,3938,3809,0,1,1,2015
3939,fS5jOcXZ_031F-TJzt2OEQ,KBLW4RujERLotEYjU5LKew,q3YnYPjLuBGRDi_59yTC5g,2017/5/20 9:13,3,5,3939,3810,0,2,4,2017
3940,lBoEbJ5LAl5pGU5Lqbc4IQ,RrvBEf3Dwk57-6s0fJZwFw,36pB0QVVNZuOLV_UxosbAQ,2017/8/4 21:34,2,77,3940,3811,0,2,3,2017
3941,bnt7HSBXRzThoXHqeOR7Sw,5pnl7SB6ctTVeD-VnKturg,sphMzEIqY1I2Dzv3zLZY2g,2017/4/14 20:05,3,25,3941,3812,0,4,4,2017
3942,PEZAz0F162TpCte5nXAOTQ,yIp1mxx-kdWsLKOw4J9waw,vPWvyl9gxmuOIXDBL6lSpw,2013/2/13 18:11,3,45,3942,3813,0,4,4,2013
3943,vcUcfY_9JGVmOvUEyfBQNQ,5NaK1f9ZHTak6W-6Ymezbg,g2Y2lnMmnOouvivEie9myw,2017/10/1 10:46,3,63,3943,3814,0,4,4,2017
3944,IuGz8GsDWs-iX1uQRysJbg,kvoyeSdkFZrxyLPyxPwVPw,JQWIZ8MT-VGZzO5W5XCB5Q,2014/9/1 23:39,0,14,3944,3815,0,4,1,2014
