venueid,user,venueid_id,cate_id,cate2_id,venueid_label,user_label
49cc7443f964a5207e591fe3,1129,3250,1,21,0,0
4a973afaf964a520fe2820e3,1129,2230,2,21,0,0
44c3724df964a520c6351fe3,1129,1613,2,21,0,0
4b651a7ef964a52043e42ae3,1129,1176,1,21,0,0
4c4ca1fe39f9d13a6bac1b94,1129,2165,7,21,0,0
49e05c38f964a52052611fe3,1129,2264,1,21,0,0
4aca5050f964a52060c120e3,1129,6174,1,21,0,0
4a31b09ff964a520129a1fe3,1129,3281,1,21,0,0
4bfb19b2d0382d7f7a45c90a,1129,6165,3,21,0,0
4b88065af964a520d6d931e3,1129,3275,3,23,0,0
49eb82e8f964a520eb661fe3,1129,3267,1,21,0,0
49dcfd70f964a520dc5f1fe3,1129,2171,1,21,0,0
4b41614cf964a52008c625e3,1129,6175,1,21,0,0
49972b39f964a52089521fe3,1129,800,1,21,0,0
44ce9913f964a52018361fe3,1129,83,1,21,0,0
4ab595e1f964a520877520e3,1129,80,2,21,0,0
40e4a580f964a520f5091fe3,1129,1389,6,16,0,0
49d0ed30f964a520425b1fe3,1129,3229,6,1,0,0
49ef39c6f964a5208a681fe3,1129,6176,1,21,0,0
49c939aff964a52047581fe3,1129,6177,1,21,0,0
4bb0b590f964a520a1563ce3,1129,6178,4,21,0,0
4a622c74f964a52048c31fe3,1129,4110,1,21,0,0
4479e402f964a520db331fe3,1129,913,2,21,0,0
4c2e38c2e760c9b6363b4649,1129,912,7,21,0,0
4a4bc132f964a520adac1fe3,1129,6179,1,21,0,0
49cea59bf964a5206c5a1fe3,1129,2860,1,21,0,0
49eb82e8f964a520eb661fe3,1129,3267,1,21,0,0
4ba8012df964a52098c539e3,1129,453,3,21,0,0
4bfb19b2d0382d7f7a45c90a,1129,6165,3,21,0,0
49cc7443f964a5207e591fe3,1129,3250,1,21,0,0
4a39452ef964a5204c9f1fe3,1129,4673,1,21,0,0
4ba8012df964a52098c539e3,1129,453,3,21,0,0
4390a026f964a5204d2b1fe3,1129,767,7,28,0,0
3fd66200f964a520d1ec1ee3,1129,679,6,1,0,0
49eb82e8f964a520eb661fe3,1129,3267,1,21,0,0
49d0ee80f964a520455b1fe3,1129,6180,11,4,0,0
49d0ee80f964a520455b1fe3,1129,6180,11,4,0,0
484a7920f964a5207c501fe3,1129,2053,10,25,0,0
4c0bf50d7e3fc9281514f682,1129,930,10,25,0,0
4ac37e19f964a5207e9b20e3,1129,3690,1,21,0,0
3fd66200f964a520a2eb1ee3,1129,2552,16,7,0,0
4bd347059854d13aae5efd4d,1129,6181,2,21,0,0
49f2b178f964a5205f6a1fe3,1129,1519,1,21,0,0
4ba8012df964a52098c539e3,1129,453,3,21,0,0
454612bef964a520763c1fe3,1129,6182,1,21,0,0
49d0ed30f964a520425b1fe3,1129,3229,6,1,0,0
4ba8012df964a52098c539e3,1129,453,3,21,0,0
49ef39c6f964a5208a681fe3,1129,6176,1,21,0,0
40e4a580f964a520f5091fe3,1129,1389,6,16,0,0
4a5aaa99f964a520baba1fe3,1129,795,1,21,0,0
454612bef964a520763c1fe3,1129,6182,1,21,0,0
4b68b1f1f964a5209a872be3,1129,6183,10,25,0,0
49d8ec62f964a520dc5d1fe3,1129,3263,1,21,0,0
44c3724df964a520c6351fe3,1129,1613,2,21,0,0
49f358fdf964a5208f6a1fe3,1129,3346,1,21,0,0
3fd66200f964a52018ed1ee3,1129,430,1,21,0,0
4a79b103f964a5205be71fe3,1129,5003,4,21,0,0
4b193957f964a5207fd923e3,1129,4063,2,21,0,0
49b08ae3f964a520c6521fe3,1129,3070,6,1,0,0
4bafdb75f964a5208f263ce3,1129,4828,1,21,0,0
4a90954ff964a520a61820e3,1129,4002,10,1,0,0
425c6100f964a520fd201fe3,1129,1128,1,21,0,0
4b2bcb13f964a5201ebb24e3,1129,3285,1,21,0,0
40e4a580f964a520f5091fe3,1129,1389,6,16,0,0
4af20cbff964a5207ce521e3,1129,2007,1,21,0,0
44c3724df964a520c6351fe3,1129,1613,2,21,0,0
4a9025b2f964a5203a1620e3,1129,3495,2,1,0,0
4486b2d2f964a5202d341fe3,1129,1175,2,21,0,0
49cc7443f964a5207e591fe3,1129,3250,1,21,0,0
4a01fbbdf964a5201c711fe3,1129,2867,1,21,0,0
4beecdcce24d20a1e6617314,1129,6184,4,21,0,0
44c3724df964a520c6351fe3,1129,1613,2,21,0,0
4e25379262e12f2b95e5e68f,1130,6185,12,4,0,0
4a8459e7f964a52059fc1fe3,1130,5353,15,5,0,0
4a8459e7f964a52059fc1fe3,1130,5353,15,5,0,0
4e2f2b7e62e1fbac6108a207,1130,6186,7,21,0,0
4e25379262e12f2b95e5e68f,1130,6185,12,4,0,0
4e25379262e12f2b95e5e68f,1130,6185,12,4,0,0
4a8459e7f964a52059fc1fe3,1130,5353,15,5,0,0
45141974f964a520d4391fe3,1131,340,1,21,0,0
45603082f964a520973d1fe3,1131,807,6,1,0,0
49fdbacbf964a520236f1fe3,1131,1195,1,21,0,0
459b7818f964a52089401fe3,1131,1009,6,1,0,0
4a64a8f4f964a5206cc61fe3,1131,419,1,21,0,0
4a712f71f964a5202cd91fe3,1131,6187,1,21,0,0
4a712f71f964a5202cd91fe3,1131,6187,1,21,0,0
4e11adcb62e1d997a6a15ec9,1131,6188,3,22,0,0
49b7190ff964a5201c531fe3,1131,2456,1,21,0,0
48569af7f964a520ba501fe3,1131,279,7,21,0,0
4a64a8f4f964a5206cc61fe3,1131,419,1,21,0,0
4587a327f964a520c73f1fe3,1131,1832,6,10,0,0
4a59485af964a5202cb91fe3,1131,2831,1,21,0,0
4a64a8f4f964a5206cc61fe3,1131,419,1,21,0,0
40c3b000f964a520e7001fe3,1131,440,16,7,0,0
4a59485af964a5202cb91fe3,1131,2831,1,21,0,0
4bd2177d046076b055357371,1131,0,0,7,0,0
4b749c78f964a520a6e72de3,1132,6189,18,4,0,0
4ae9f36ff964a520edb721e3,1132,6190,1,21,0,0
4b147f24f964a520e5a323e3,1132,6191,10,25,0,0
4ac8eec6f964a52062bd20e3,1132,3252,10,1,0,0
452b9d67f964a520423b1fe3,1132,1006,18,4,0,0
4b6754ebf964a52089482be3,1132,1453,1,21,0,0
4ad53930f964a520710221e3,1132,4581,10,21,0,0
4c1831c54ff90f471d250e49,1132,6192,4,21,0,0
4b147f24f964a520e5a323e3,1132,6191,10,25,0,0
4b147f24f964a520e5a323e3,1132,6191,10,25,0,0
452b9d67f964a520423b1fe3,1132,1006,18,4,0,0
4cedb7580acea35d68ade5ae,1132,6193,2,21,0,0
4c3a462d3849c92891b7c2b1,1132,908,7,21,0,0
4b47b0e4f964a520b53a26e3,1132,6194,10,21,0,0
452b9d67f964a520423b1fe3,1132,1006,18,4,0,0
4ac8eec6f964a52062bd20e3,1132,3252,10,1,0,0
4ac8eec6f964a52062bd20e3,1132,3252,10,1,0,0
49e399dbf964a5209f621fe3,1132,1921,18,4,0,0
4bd2177d046076b055357371,1132,0,0,7,0,0
4ad53930f964a520710221e3,1132,4581,10,21,0,0
4b749c78f964a520a6e72de3,1132,6189,18,4,0,0
4ac8eec6f964a52062bd20e3,1132,3252,10,1,0,0
4b5628d7f964a520040328e3,1132,6195,18,4,0,0
4ac8eec6f964a52062bd20e3,1132,3252,10,1,0,0
49e399dbf964a5209f621fe3,1132,1921,18,4,0,0
41059b00f964a520850b1fe3,1132,57,3,21,0,0
4b64801bf964a5207cb82ae3,1132,6196,10,21,0,0
4b048f73f964a520315522e3,1132,6197,10,21,0,0
49e399dbf964a5209f621fe3,1132,1921,18,4,0,0
452b9d67f964a520423b1fe3,1132,1006,18,4,0,0
43179600f964a5206a271fe3,1132,1287,7,28,0,0
44b8c6f4f964a5207d351fe3,1132,2796,1,21,0,0
4a65e91bf964a520b2c71fe3,1132,4630,1,21,0,0
4a936995f964a520bc1f20e3,1132,6198,10,21,0,0
49e399dbf964a5209f621fe3,1132,1921,18,4,0,0
4ae9f36ff964a520edb721e3,1132,6190,1,21,0,0
4b749c78f964a520a6e72de3,1132,6189,18,4,0,0
4ac8eec6f964a52062bd20e3,1132,3252,10,1,0,0
4cb63ca4e262b60ccd7e6de0,1132,6199,10,21,0,0
452b9d67f964a520423b1fe3,1132,1006,18,4,0,0
4b749c78f964a520a6e72de3,1132,6189,18,4,0,0
49e399dbf964a5209f621fe3,1132,1921,18,4,0,0
3fd66200f964a52025ee1ee3,1132,2663,6,1,0,0
452b9d67f964a520423b1fe3,1132,1006,18,4,0,0
49e399dbf964a5209f621fe3,1132,1921,18,4,0,0
4b749c78f964a520a6e72de3,1132,6189,18,4,0,0
4b64801bf964a5207cb82ae3,1132,6196,10,21,0,0
452b9d67f964a520423b1fe3,1132,1006,18,4,0,0
4a88e78cf964a520ba0720e3,1132,6200,10,21,0,0
4ac8eec6f964a52062bd20e3,1132,3252,10,1,0,0
49e399dbf964a5209f621fe3,1132,1921,18,4,0,0
4b749c78f964a520a6e72de3,1132,6189,18,4,0,0
4b048f73f964a520315522e3,1132,6197,10,21,0,0
4b64801bf964a5207cb82ae3,1132,6196,10,21,0,0
41059b00f964a520850b1fe3,1132,57,3,21,0,0
4c71ef60f3279c740d97a92d,1132,6201,10,21,0,0
4c71ef60f3279c740d97a92d,1132,6201,10,21,0,0
4d66df5fcba6a35d9f73c6c1,1132,6202,4,21,0,0
452b9d67f964a520423b1fe3,1132,1006,18,4,0,0
4ac8eec6f964a52062bd20e3,1132,3252,10,1,0,0
4b749c78f964a520a6e72de3,1132,6189,18,4,0,0
4b749c78f964a520a6e72de3,1132,6189,18,4,0,0
4ac8eec6f964a52062bd20e3,1132,3252,10,1,0,0
4ac8eec6f964a52062bd20e3,1132,3252,10,1,0,0
47d7be43f964a520264e1fe3,1132,1107,6,1,0,0
452b9d67f964a520423b1fe3,1132,1006,18,4,0,0
452b9d67f964a520423b1fe3,1132,1006,18,4,0,0
4ac8eec6f964a52062bd20e3,1132,3252,10,1,0,0
49e399dbf964a5209f621fe3,1132,1921,18,4,0,0
4b749c78f964a520a6e72de3,1132,6189,18,4,0,0
4aa48566f964a520024720e3,1132,90,7,21,0,0
4a4a5fc3f964a520b8ab1fe3,1132,6203,1,21,0,0
4a8b36f7f964a520cf0b20e3,1132,6204,10,21,0,0
4b046efaf964a520215422e3,1132,6205,1,21,0,0
4abce2bff964a5208d8720e3,1132,6206,1,21,0,0
4b749c78f964a520a6e72de3,1132,6189,18,4,0,0
49e399dbf964a5209f621fe3,1132,1921,18,4,0,0
4b6754ebf964a52089482be3,1132,1453,1,21,0,0
49e399dbf964a5209f621fe3,1132,1921,18,4,0,0
4b749c78f964a520a6e72de3,1132,6189,18,4,0,0
4ae9f36ff964a520edb721e3,1132,6190,1,21,0,0
49f67c43f964a520486c1fe3,1132,434,1,21,0,0
4ac8eec6f964a52062bd20e3,1132,3252,10,1,0,0
4adf691cf964a520527a21e3,1132,5819,10,21,0,0
4a88e78cf964a520ba0720e3,1132,6200,10,21,0,0
4b8d6070f964a52004f832e3,1132,709,5,21,0,0
4ad4f2ddf964a520d80021e3,1132,6207,1,21,0,0
452b9d67f964a520423b1fe3,1132,1006,18,4,0,0
452b9d67f964a520423b1fe3,1132,1006,18,4,0,0
49ee7fe2f964a52064681fe3,1132,3436,1,21,0,0
4b749c78f964a520a6e72de3,1132,6189,18,4,0,0
4b749c78f964a520a6e72de3,1132,6189,18,4,0,0
452b9d67f964a520423b1fe3,1132,1006,18,4,0,0
49e399dbf964a5209f621fe3,1132,1921,18,4,0,0
4b749c78f964a520a6e72de3,1132,6189,18,4,0,0
4b64801bf964a5207cb82ae3,1132,6196,10,21,0,0
43179600f964a5206a271fe3,1132,1287,7,28,0,0
452b9d67f964a520423b1fe3,1132,1006,18,4,0,0
3fd66200f964a520fcec1ee3,1132,5188,1,21,0,0
49dd5b31f964a520fe5f1fe3,1132,504,6,1,0,0
4ac8eec6f964a52062bd20e3,1132,3252,10,1,0,0
4ac8eec6f964a52062bd20e3,1132,3252,10,1,0,0
452b9d67f964a520423b1fe3,1132,1006,18,4,0,0
40982e80f964a520ecf21ee3,1132,996,18,7,0,0
4adf691cf964a520527a21e3,1132,5819,10,21,0,0
43179600f964a5206a271fe3,1132,1287,7,28,0,0
452b9d67f964a520423b1fe3,1132,1006,18,4,0,0
49c99400f964a5207e581fe3,1132,6208,10,29,0,0
43179600f964a5206a271fe3,1132,1287,7,28,0,0
4b64801bf964a5207cb82ae3,1132,6196,10,21,0,0
4bd2177d046076b055357371,1132,0,0,7,0,0
4a5f86cbf964a520ccbf1fe3,1132,4679,2,21,0,0
4a88e78cf964a520ba0720e3,1132,6200,10,21,0,0
49dd5b31f964a520fe5f1fe3,1132,504,6,1,0,0
4ae9f36ff964a520edb721e3,1132,6190,1,21,0,0
4aa48566f964a520024720e3,1132,90,7,21,0,0
4a4a5fc3f964a520b8ab1fe3,1132,6203,1,21,0,0
4b47a128f964a520203826e3,1132,1593,6,1,0,0
452b9d67f964a520423b1fe3,1132,1006,18,4,0,0
4ac8eec6f964a52062bd20e3,1132,3252,10,1,0,0
4c9921b280958cfab8ac37d4,1132,6209,18,4,0,0
49f61293f964a520fe6b1fe3,1132,2210,2,10,0,0
4a4150f4f964a52018a51fe3,1132,6210,6,8,0,0
452b9d67f964a520423b1fe3,1132,1006,18,4,0,0
4a673ac8f964a52004c91fe3,1132,6211,2,4,0,0
4a673ac8f964a52004c91fe3,1132,6211,2,4,0,0
45e981baf964a5207f431fe3,1132,518,2,21,0,0
4ac8eec6f964a52062bd20e3,1132,3252,10,1,0,0
4c1831c54ff90f471d250e49,1132,6192,4,21,0,0
4a673ac8f964a52004c91fe3,1132,6211,2,4,0,0
43d3ad1df964a520222e1fe3,1132,1087,6,1,0,0
49e399dbf964a5209f621fe3,1132,1921,18,4,0,0
40982e80f964a520ecf21ee3,1132,996,18,7,0,0
4afdcd73f964a520032b22e3,1132,6212,4,21,0,0
4ad4f2ddf964a520d80021e3,1132,6207,1,21,0,0
4b7eade5f964a520cdf82fe3,1132,6213,10,24,0,0
4ac8eec6f964a52062bd20e3,1132,3252,10,1,0,0
4a8a27e6f964a520fb0920e3,1132,2547,20,4,0,0
4b2d8017f964a520ebd724e3,1132,6214,1,21,0,0
4b147f24f964a520e5a323e3,1132,6191,10,25,0,0
4be72d932457a593b8a6ad15,1132,2200,1,21,0,0
4c1831c54ff90f471d250e49,1132,6192,4,21,0,0
452b9d67f964a520423b1fe3,1132,1006,18,4,0,0
4bc0c8e84cdfc9b6067a9321,1132,1745,7,4,0,0
4ad4f2ddf964a520d80021e3,1132,6207,1,21,0,0
43cc06a3f964a520c72d1fe3,1132,1047,6,2,0,0
4abce2bff964a5208d8720e3,1132,6206,1,21,0,0
43179600f964a5206a271fe3,1132,1287,7,28,0,0
4a65e91bf964a520b2c71fe3,1132,4630,1,21,0,0
4a88e78cf964a520ba0720e3,1132,6200,10,21,0,0
452b9d67f964a520423b1fe3,1132,1006,18,4,0,0
4b47a128f964a520203826e3,1132,1593,6,1,0,0
4bd2177d046076b055357371,1132,0,0,7,0,0
4ac8eec6f964a52062bd20e3,1132,3252,10,1,0,0
3fd66200f964a5202cee1ee3,1132,189,1,21,0,0
4b50ffcaf964a520c83c27e3,1132,5974,3,18,0,0
4ad808d5f964a520981021e3,1132,1157,1,21,0,0
471de6f7f964a520ba4b1fe3,1132,2148,1,21,0,0
4b749c78f964a520a6e72de3,1132,6189,18,4,0,0
4ae0b0d7f964a520ab8121e3,1132,5606,1,21,0,0
4ae9f36ff964a520edb721e3,1132,6190,1,21,0,0
4ae9f36ff964a520edb721e3,1132,6190,1,21,0,0
4c1831c54ff90f471d250e49,1132,6192,4,21,0,0
4c1831c54ff90f471d250e49,1132,6192,4,21,0,0
4c1831c54ff90f471d250e49,1132,6192,4,21,0,0
4ac8eec6f964a52062bd20e3,1132,3252,10,1,0,0
4abce2bff964a5208d8720e3,1132,6206,1,21,0,0
452b9d67f964a520423b1fe3,1132,1006,18,4,0,0
4aabe221f964a520a45a20e3,1132,2220,10,25,0,0
43179600f964a5206a271fe3,1132,1287,7,28,0,0
47d7be43f964a520264e1fe3,1132,1107,6,1,0,0
4ae9f36ff964a520edb721e3,1132,6190,1,21,0,0
4a8085bdf964a52086f51fe3,1132,6215,1,21,0,0
4abce2bff964a5208d8720e3,1132,6206,1,21,0,0
4a4d27d0f964a5209aad1fe3,1132,4623,1,21,0,0
4bad0aa0f964a52096273be3,1132,2321,1,21,0,0
47bae8a8f964a520d14d1fe3,1132,4004,1,21,0,0
4a88e78cf964a520ba0720e3,1132,6200,10,21,0,0
4b47a128f964a520203826e3,1132,1593,6,1,0,0
4ae0b0d7f964a520ab8121e3,1132,5606,1,21,0,0
4adf691cf964a520527a21e3,1132,5819,10,21,0,0
4ac8eec6f964a52062bd20e3,1132,3252,10,1,0,0
4b05ac2bf964a520bfe022e3,1132,6216,1,21,0,0
41059b00f964a520850b1fe3,1133,57,3,21,0,0
41059b00f964a520850b1fe3,1133,57,3,21,0,0
40e4a580f964a520f5091fe3,1133,1389,6,16,0,0
4bfdc152e529c9280f74bb8c,1134,6217,4,21,0,0
408c5100f964a520c8f21ee3,1134,1093,10,24,0,0
4b6a75b5f964a520d9d52be3,1134,5995,4,21,0,0
4a314725f964a520aa991fe3,1134,6218,1,21,0,0
408c5100f964a520c8f21ee3,1134,1093,10,24,0,0
439b6598f964a520e12b1fe3,1135,2025,1,21,0,0
437e6b00f964a520b82a1fe3,1135,350,2,14,0,0
46596e96f964a52019471fe3,1135,3226,10,24,0,0
4a4b8a43f964a5206fac1fe3,1135,1256,1,21,0,0
42c1e480f964a520c4251fe3,1135,1136,6,21,0,0
4479e362f964a520da331fe3,1135,5647,2,21,0,0
3fd66200f964a520a0ec1ee3,1135,502,1,7,0,0
46596e96f964a52019471fe3,1135,3226,10,24,0,0
3fd66200f964a5201bed1ee3,1135,847,1,21,0,0
45e86d76f964a5206a431fe3,1135,886,1,21,0,0
4587edcef964a520d13f1fe3,1135,959,1,21,0,0
45c8bf74f964a52072421fe3,1135,6006,1,21,0,0
49dad092f964a520b25e1fe3,1135,1601,1,21,0,0
45e86d76f964a5206a431fe3,1135,886,1,21,0,0
46596e96f964a52019471fe3,1135,3226,10,24,0,0
45e86d76f964a5206a431fe3,1135,886,1,21,0,0
4acab395f964a520d8c220e3,1135,3639,1,21,0,0
461937cff964a5205c451fe3,1135,631,4,21,0,0
437e6b00f964a520b82a1fe3,1135,350,2,14,0,0
439b6598f964a520e12b1fe3,1135,2025,1,21,0,0
4aeb7f42f964a520b4c221e3,1136,334,13,4,0,0
4aeb7f42f964a520b4c221e3,1136,334,13,4,0,0
4bb9dbc353649c74364e48fb,1137,361,3,22,0,0
4bb9dbc353649c74364e48fb,1137,361,3,22,0,0
4a513903f964a520cdb01fe3,1138,4197,1,21,0,0
4bf058c2d5bc0f474a366921,1138,131,12,4,0,0
40ad4680f964a52037f31ee3,1138,753,1,21,0,0
40e0b100f964a520e1091fe3,1138,548,6,1,0,0
44a93c68f964a520f9341fe3,1138,4031,1,21,0,0
44ca6929f964a52003361fe3,1138,1675,1,21,0,0
4ab146bff964a520d96820e3,1138,171,1,21,0,0
4a0c561df964a52022751fe3,1138,151,1,21,0,0
43dbc1d6f964a520972e1fe3,1138,958,1,21,0,0
3fd66200f964a520a0ec1ee3,1138,502,1,7,0,0
43cc06a3f964a520c72d1fe3,1138,1047,6,2,0,0
44a93c68f964a520f9341fe3,1138,4031,1,21,0,0
4a5824e5f964a5206db71fe3,1138,38,10,7,0,0
44386771f964a52016321fe3,1138,1495,6,1,0,0
4a415045f964a52015a51fe3,1138,3304,1,21,0,0
47fde9f4f964a520df4e1fe3,1138,439,6,1,0,0
40ad4680f964a52037f31ee3,1138,753,1,21,0,0
44020a1ef964a52028301fe3,1138,6219,1,21,0,0
44020a1ef964a52028301fe3,1138,6219,1,21,0,0
49b5b56af964a520fd521fe3,1138,2158,1,21,0,0
40ad4680f964a52037f31ee3,1138,753,1,21,0,0
4e29c69f18387cce065ff738,1139,6220,5,21,0,0
49cc413df964a5205a591fe3,1139,351,14,7,0,0
4c75f45c1b30a09326fcf009,1139,6221,5,21,0,0
45073758f964a52021391fe3,1139,119,3,27,0,0
4ba97c02f964a520e8293ae3,1139,6222,5,21,0,0
4e29c69f18387cce065ff738,1139,6220,5,21,0,0
4e29c658227197a112c73be9,1139,6223,5,21,0,0
4ba97c02f964a520e8293ae3,1139,6222,5,21,0,0
4b61f3c5f964a520312d2ae3,1139,6224,5,21,0,0
4d40440baae1b1f7e84a85f5,1140,289,1,21,0,0
4ddad1bcd16419ce672b2cbe,1140,4785,1,21,0,0
4a4ac040f964a52026ac1fe3,1140,954,6,21,0,0
40a2ba80f964a52006f31ee3,1140,874,6,1,0,0
4ad242b2f964a52081e020e3,1141,6225,10,21,0,0
4abec9b6f964a520e28f20e3,1141,2568,1,21,0,0
49be8fe0f964a520b9541fe3,1141,406,1,21,0,0
4d5f74d05c39b1f7f744f849,1142,234,4,21,0,0
3fd66200f964a52029f11ee3,1142,217,6,7,0,0
44610f81f964a52010331fe3,1142,481,10,1,0,0
4ab595e1f964a520877520e3,1142,80,2,21,0,0
44abe929f964a52007351fe3,1142,219,6,3,0,0
40b28c80f964a52001001fe3,1142,1257,1,21,0,0
4d5f74d05c39b1f7f744f849,1142,234,4,21,0,0
4735a4c2f964a520344c1fe3,1142,226,6,1,0,0
3fd66200f964a52025f11ee3,1142,736,1,21,0,0
3fd66200f964a52029f11ee3,1142,217,6,7,0,0
43d4098af964a5202c2e1fe3,1142,117,6,16,0,0
4da387cc7aee5481e7fbebfe,1142,6226,13,4,0,0
412a8500f964a5208e0c1fe3,1142,3804,10,21,0,0
4459f934f964a520e0321fe3,1142,2099,6,21,0,0
40982e80f964a520ecf21ee3,1142,996,18,7,0,0
49efbb13f964a520fc681fe3,1142,1420,6,21,0,0
44d22159f964a5203a361fe3,1142,1905,7,28,0,0
4d962011e07ea35d703db802,1142,1992,7,4,0,0
4460d33cf964a52009331fe3,1142,3218,2,21,0,0
3fd66200f964a52025f11ee3,1142,736,1,21,0,0
4418754df964a5201e311fe3,1142,3061,6,21,0,0
43d55caaf964a520432e1fe3,1142,901,9,7,0,0
43b6a897f964a520cc2c1fe3,1142,2391,1,21,0,0
48569af7f964a520ba501fe3,1142,279,7,21,0,0
48569af7f964a520ba501fe3,1142,279,7,21,0,0
4459f934f964a520e0321fe3,1142,2099,6,21,0,0
44610f81f964a52010331fe3,1142,481,10,1,0,0
4b6488e8f964a52091bb2ae3,1142,4908,4,21,0,0
4bbfd9d574a9a5937a47cff6,1142,6227,5,21,0,0
49c98ecef964a52077581fe3,1142,4412,1,21,0,0
4a96e843f964a520792720e3,1142,1458,6,1,0,0
4c6c6689f2846dcb43de62e9,1142,995,4,21,0,0
3fd66200f964a52026f11ee3,1142,1340,1,21,0,0
49efbb13f964a520fc681fe3,1142,1420,6,21,0,0
4dc2e3b41838ada6b26e63ce,1142,6228,4,21,0,0
4d72c9c0d976236a85480c79,1142,6229,17,4,0,0
4d693c37820c8eec723a8889,1142,6230,4,21,0,0
4585a93ef964a520ac3f1fe3,1142,404,6,14,0,0
4b1d3d25f964a520770d24e3,1142,4168,20,4,0,0
4459f934f964a520e0321fe3,1142,2099,6,21,0,0
42a4e380f964a520fe241fe3,1142,441,6,7,0,0
40f5c900f964a520aa0a1fe3,1142,4159,6,1,0,0
459ac90cf964a52088401fe3,1142,132,10,25,0,0
4735a4c2f964a520344c1fe3,1142,226,6,1,0,0
40982e80f964a520ecf21ee3,1142,996,18,7,0,0
47b1af0ff964a520a14d1fe3,1142,403,1,13,0,0
4b341919f964a520012525e3,1142,6231,17,4,0,0
4be75ea92468c9288b750243,1142,6232,10,21,0,0
4c5daebe99ff76b0ed97bf9e,1142,6233,9,7,0,0
4585a93ef964a520ac3f1fe3,1142,404,6,14,0,0
4b899bb1f964a520c04532e3,1142,130,6,2,0,0
44610f81f964a52010331fe3,1142,481,10,1,0,0
49ecf1def964a520b3671fe3,1142,129,1,21,0,0
44610f81f964a52010331fe3,1142,481,10,1,0,0
47d7bd0af964a520244e1fe3,1142,672,6,1,0,0
4c056aee8f8fa59390d5f10d,1142,6234,2,18,0,0
49ec0ad0f964a52058671fe3,1142,3616,6,21,0,0
4a664d0af964a5205cc81fe3,1142,5424,11,4,0,0
49ec0ad0f964a52058671fe3,1142,3616,6,21,0,0
49ba1a21f964a5205a531fe3,1142,2682,9,7,0,0
4af5c7f2f964a520c1fc21e3,1142,6235,10,25,0,0
4b24598cf964a5204a6624e3,1142,5810,1,21,0,0
44b9ec38f964a52085351fe3,1142,5937,17,4,0,0
436aa480f964a520a8291fe3,1142,1708,6,21,0,0
4bd3d793b221c9b6dfbfdad0,1142,495,2,21,0,0
4ad79fabf964a520f20c21e3,1142,6236,4,21,0,0
43c12ef9f964a520392d1fe3,1142,3000,1,21,0,0
40f71a80f964a520bc0a1fe3,1142,1718,6,1,0,0
43ccb847f964a520ce2d1fe3,1142,241,1,21,0,0
450d490df964a52057391fe3,1142,6237,1,21,0,0
44abe929f964a52007351fe3,1142,219,6,3,0,0
413e4b80f964a520501c1fe3,1142,1723,6,1,0,0
44e65d17f964a5207b371fe3,1142,1064,2,21,0,0
4a2c9fa6f964a5207b971fe3,1142,3079,3,21,0,0
4b082a79f964a5203e0523e3,1142,1152,2,26,0,0
40982e80f964a520ecf21ee3,1142,996,18,7,0,0
4b954272f964a5209a9834e3,1142,6238,11,4,0,0
4a710486f964a520fed81fe3,1142,1957,9,7,0,0
43582f80f964a520da281fe3,1142,102,6,21,0,0
4cf086406c29236a834960a2,1142,6239,10,21,0,0
4a2c0803f964a5200e971fe3,1142,4739,1,21,0,0
43f5f8a9f964a520a92f1fe3,1142,1467,10,4,0,0
4ae269baf964a520248e21e3,1142,574,9,7,0,0
42926e80f964a5201b241fe3,1142,1942,7,21,0,0
4b082a79f964a5203e0523e3,1142,1152,2,26,0,0
4585a93ef964a520ac3f1fe3,1142,404,6,14,0,0
4a9f25a3f964a520ae3c20e3,1142,2781,3,21,0,0
47b1af0ff964a520a14d1fe3,1142,403,1,13,0,0
4459f934f964a520e0321fe3,1142,2099,6,21,0,0
42717900f964a5206a211fe3,1142,848,6,1,0,0
3fd66200f964a52031f11ee3,1142,575,6,1,0,0
49f10dfaf964a52084691fe3,1142,6240,4,21,0,0
409ad180f964a520eef21ee3,1142,489,2,31,0,0
49ee0cfef964a52016681fe3,1142,1344,6,21,0,0
3fd66200f964a52029f11ee3,1142,217,6,7,0,0
4ab58ed5f964a5205d7520e3,1142,6241,2,21,0,0
4b85a294f964a520096a31e3,1142,6242,10,21,0,0
49daa91af964a5209f5e1fe3,1142,2236,2,21,0,0
43cc0a22f964a520c82d1fe3,1142,976,2,21,0,0
40ca4780f964a52008011fe3,1142,225,6,21,0,0
3fd66200f964a52025f11ee3,1142,736,1,21,0,0
49ca9423f964a520c0581fe3,1142,1677,7,21,0,0
433dd180f964a52048281fe3,1142,1713,1,21,0,0
41311c80f964a520390d1fe3,1142,212,6,21,0,0
4a692f3df964a520bdcb1fe3,1142,203,6,21,0,0
4b3a7aedf964a520446825e3,1142,6243,10,21,0,0
4a664d0af964a5205cc81fe3,1142,5424,11,4,0,0
432a0b00f964a520dd271fe3,1142,1738,1,21,0,0
49ec0ad0f964a52058671fe3,1142,3616,6,21,0,0
49f7968df964a520bf6c1fe3,1142,206,6,21,0,0
4bd123e2462cb713f5e0d907,1142,2621,3,21,0,0
40ca4780f964a52008011fe3,1142,225,6,21,0,0
4b511c0ef964a520f64227e3,1142,6244,13,4,0,0
3fd66200f964a5203dee1ee3,1142,68,1,21,0,0
4a493279f964a52014ab1fe3,1142,1592,10,21,0,0
